,Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
4334,Brice Samba,fr FRA,GK,Lens,Ligue 1,30,1994,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,525,672,78.1,12995,7998,99,100,99.0,299,308,97.1,127,263,48.3,0,0.0,0.0,0.0,0,7,0,0,1,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,512,399,112,36,0,4,0,0,0,0,0,0,415,1,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,12,3,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,723,550,708,15,0,0,723,0,0,0,0,0,404,1914,987,0,0,0,0,0,375,0,fr FRA,GK,Lens,Ligue 1,30,1994,15,"1,350",90,44.1,15.0,15,90,15,0,0,0,1.60,19,14,+5,+0.33,+0.44,24.1,17.1,+7.0,+0.46,+0.49,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,3,0,0,0,1,0,0,0,1,0,0,0,25,5,0,100.0
4335,Brice Samba,fr FRA,GK,Lens,Ligue 1,30,1994,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,525,672,78.1,12995,7998,99,100,99.0,299,308,97.1,127,263,48.3,0,0.0,0.0,0.0,0,7,0,0,1,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,512,399,112,36,0,4,0,0,0,0,0,0,415,1,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,12,3,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,723,550,708,15,0,0,723,0,0,0,0,0,404,1914,987,0,0,0,0,0,375,0,fr FRA,GK,Lens,Ligue 1,30,1994,15,"1,350",90,44.1,15.0,15,90,15,0,0,0,1.60,19,14,+5,+0.33,+0.44,24.1,17.1,+7.0,+0.46,+0.49,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,1,0,0,0,2,0,0,1,0,0,0,0,22,0,0,0
4336,Brice Samba,fr FRA,GK,Lens,Ligue 1,30,1994,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,525,672,78.1,12995,7998,99,100,99.0,299,308,97.1,127,263,48.3,0,0.0,0.0,0.0,0,7,0,0,1,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,512,399,112,36,0,4,0,0,0,0,0,0,415,1,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,12,3,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,549,405,540,9,0,0,549,1,1,100.0,0,0.0,323,1637,946,0,0,0,0,0,280,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17,"1,529",90,50.0,17.0,17,90,16,0,0,0,1.24,28,27,+1,+0.06,+0.06,27.4,27.6,-0.2,-0.01,-0.18,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,3,0,0,0,1,0,0,0,1,0,0,0,25,5,0,100.0
4337,Brice Samba,fr FRA,GK,Lens,Ligue 1,30,1994,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,525,672,78.1,12995,7998,99,100,99.0,299,308,97.1,127,263,48.3,0,0.0,0.0,0.0,0,7,0,0,1,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,512,399,112,36,0,4,0,0,0,0,0,0,415,1,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,12,3,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,549,405,540,9,0,0,549,1,1,100.0,0,0.0,323,1637,946,0,0,0,0,0,280,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17,"1,529",90,50.0,17.0,17,90,16,0,0,0,1.24,28,27,+1,+0.06,+0.06,27.4,27.6,-0.2,-0.01,-0.18,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,1,0,0,0,2,0,0,1,0,0,0,0,22,0,0,0
4338,Brice Samba,fr FRA,GK,Lens,Ligue 1,30,1994,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,525,672,78.1,12995,7998,99,100,99.0,299,308,97.1,127,263,48.3,0,0.0,0.0,0.0,0,7,0,0,1,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,512,399,112,36,0,4,0,0,0,0,0,0,415,1,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,12,3,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,549,405,540,9,0,0,549,1,1,100.0,0,0.0,323,1637,946,0,0,0,0,0,280,0,fr FRA,GK,Lens,Ligue 1,30,1994,15,"1,350",90,44.1,15.0,15,90,15,0,0,0,1.60,19,14,+5,+0.33,+0.44,24.1,17.1,+7.0,+0.46,+0.49,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,3,0,0,0,1,0,0,0,1,0,0,0,25,5,0,100.0
4339,Brice Samba,fr FRA,GK,Lens,Ligue 1,30,1994,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,525,672,78.1,12995,7998,99,100,99.0,299,308,97.1,127,263,48.3,0,0.0,0.0,0.0,0,7,0,0,1,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,512,399,112,36,0,4,0,0,0,0,0,0,415,1,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,12,3,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,549,405,540,9,0,0,549,1,1,100.0,0,0.0,323,1637,946,0,0,0,0,0,280,0,fr FRA,GK,Lens,Ligue 1,30,1994,15,"1,350",90,44.1,15.0,15,90,15,0,0,0,1.60,19,14,+5,+0.33,+0.44,24.1,17.1,+7.0,+0.46,+0.49,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,1,0,0,0,2,0,0,1,0,0,0,0,22,0,0,0
4340,Brice Samba,fr FRA,GK,Lens,Ligue 1,30,1994,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,525,672,78.1,12995,7998,99,100,99.0,299,308,97.1,127,263,48.3,0,0.0,0.0,0.0,0,7,0,0,1,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,512,399,112,36,0,4,0,0,0,0,0,0,415,1,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,723,550,708,15,0,0,723,0,0,0,0,0,404,1914,987,0,0,0,0,0,375,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17,"1,529",90,50.0,17.0,17,90,16,0,0,0,1.24,28,27,+1,+0.06,+0.06,27.4,27.6,-0.2,-0.01,-0.18,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,3,0,0,0,1,0,0,0,1,0,0,0,25,5,0,100.0
4341,Brice Samba,fr FRA,GK,Lens,Ligue 1,30,1994,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,525,672,78.1,12995,7998,99,100,99.0,299,308,97.1,127,263,48.3,0,0.0,0.0,0.0,0,7,0,0,1,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,512,399,112,36,0,4,0,0,0,0,0,0,415,1,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,723,550,708,15,0,0,723,0,0,0,0,0,404,1914,987,0,0,0,0,0,375,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17,"1,529",90,50.0,17.0,17,90,16,0,0,0,1.24,28,27,+1,+0.06,+0.06,27.4,27.6,-0.2,-0.01,-0.18,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,1,0,0,0,2,0,0,1,0,0,0,0,22,0,0,0
4342,Brice Samba,fr FRA,GK,Lens,Ligue 1,30,1994,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,525,672,78.1,12995,7998,99,100,99.0,299,308,97.1,127,263,48.3,0,0.0,0.0,0.0,0,7,0,0,1,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,512,399,112,36,0,4,0,0,0,0,0,0,415,1,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,723,550,708,15,0,0,723,0,0,0,0,0,404,1914,987,0,0,0,0,0,375,0,fr FRA,GK,Lens,Ligue 1,30,1994,15,"1,350",90,44.1,15.0,15,90,15,0,0,0,1.60,19,14,+5,+0.33,+0.44,24.1,17.1,+7.0,+0.46,+0.49,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,3,0,0,0,1,0,0,0,1,0,0,0,25,5,0,100.0
4343,Brice Samba,fr FRA,GK,Lens,Ligue 1,30,1994,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,525,672,78.1,12995,7998,99,100,99.0,299,308,97.1,127,263,48.3,0,0.0,0.0,0.0,0,7,0,0,1,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,512,399,112,36,0,4,0,0,0,0,0,0,415,1,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,723,550,708,15,0,0,723,0,0,0,0,0,404,1914,987,0,0,0,0,0,375,0,fr FRA,GK,Lens,Ligue 1,30,1994,15,"1,350",90,44.1,15.0,15,90,15,0,0,0,1.60,19,14,+5,+0.33,+0.44,24.1,17.1,+7.0,+0.46,+0.49,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,1,0,0,0,2,0,0,1,0,0,0,0,22,0,0,0
4344,Brice Samba,fr FRA,GK,Lens,Ligue 1,30,1994,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,525,672,78.1,12995,7998,99,100,99.0,299,308,97.1,127,263,48.3,0,0.0,0.0,0.0,0,7,0,0,1,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,512,399,112,36,0,4,0,0,0,0,0,0,415,1,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,549,405,540,9,0,0,549,1,1,100.0,0,0.0,323,1637,946,0,0,0,0,0,280,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17,"1,529",90,50.0,17.0,17,90,16,0,0,0,1.24,28,27,+1,+0.06,+0.06,27.4,27.6,-0.2,-0.01,-0.18,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,3,0,0,0,1,0,0,0,1,0,0,0,25,5,0,100.0
4345,Brice Samba,fr FRA,GK,Lens,Ligue 1,30,1994,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,525,672,78.1,12995,7998,99,100,99.0,299,308,97.1,127,263,48.3,0,0.0,0.0,0.0,0,7,0,0,1,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,512,399,112,36,0,4,0,0,0,0,0,0,415,1,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,549,405,540,9,0,0,549,1,1,100.0,0,0.0,323,1637,946,0,0,0,0,0,280,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17,"1,529",90,50.0,17.0,17,90,16,0,0,0,1.24,28,27,+1,+0.06,+0.06,27.4,27.6,-0.2,-0.01,-0.18,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,1,0,0,0,2,0,0,1,0,0,0,0,22,0,0,0
4346,Brice Samba,fr FRA,GK,Lens,Ligue 1,30,1994,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,525,672,78.1,12995,7998,99,100,99.0,299,308,97.1,127,263,48.3,0,0.0,0.0,0.0,0,7,0,0,1,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,512,399,112,36,0,4,0,0,0,0,0,0,415,1,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,549,405,540,9,0,0,549,1,1,100.0,0,0.0,323,1637,946,0,0,0,0,0,280,0,fr FRA,GK,Lens,Ligue 1,30,1994,15,"1,350",90,44.1,15.0,15,90,15,0,0,0,1.60,19,14,+5,+0.33,+0.44,24.1,17.1,+7.0,+0.46,+0.49,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,3,0,0,0,1,0,0,0,1,0,0,0,25,5,0,100.0
4347,Brice Samba,fr FRA,GK,Lens,Ligue 1,30,1994,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,525,672,78.1,12995,7998,99,100,99.0,299,308,97.1,127,263,48.3,0,0.0,0.0,0.0,0,7,0,0,1,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,512,399,112,36,0,4,0,0,0,0,0,0,415,1,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,549,405,540,9,0,0,549,1,1,100.0,0,0.0,323,1637,946,0,0,0,0,0,280,0,fr FRA,GK,Lens,Ligue 1,30,1994,15,"1,350",90,44.1,15.0,15,90,15,0,0,0,1.60,19,14,+5,+0.33,+0.44,24.1,17.1,+7.0,+0.46,+0.49,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,1,0,0,0,2,0,0,1,0,0,0,0,22,0,0,0
4348,Brice Samba,fr FRA,GK,Lens,Ligue 1,30,1994,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,525,672,78.1,12995,7998,99,100,99.0,299,308,97.1,127,263,48.3,0,0.0,0.0,0.0,0,7,0,0,1,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,512,399,112,36,0,4,0,0,0,0,0,0,415,1,0,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,4,0.27,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,12,3,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,723,550,708,15,0,0,723,0,0,0,0,0,404,1914,987,0,0,0,0,0,375,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17,"1,529",90,50.0,17.0,17,90,16,0,0,0,1.24,28,27,+1,+0.06,+0.06,27.4,27.6,-0.2,-0.01,-0.18,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,3,0,0,0,1,0,0,0,1,0,0,0,25,5,0,100.0
4349,Brice Samba,fr FRA,GK,Lens,Ligue 1,30,1994,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,525,672,78.1,12995,7998,99,100,99.0,299,308,97.1,127,263,48.3,0,0.0,0.0,0.0,0,7,0,0,1,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,512,399,112,36,0,4,0,0,0,0,0,0,415,1,0,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,4,0.27,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,12,3,fr FRA,GK,Rennes,Ligue 1,30,1994,17.0,723,550,708,15,0,0,723,0,0,0,0,0,404,1914,987,0,0,0,0,0,375,0,fr FRA,GK,Rennes,Ligue 1,30,1994,17,"1,529",90,50.0,17.0,17,90,16,0,0,0,1.24,28,27,+1,+0.06,+0.06,27.4,27.6,-0.2,-0.01,-0.18,fr FRA,GK,Lens,Ligue 1,30,1994,15.0,1,0,0,0,2,0,0,1,0,0,0,0,22,0,0,0
