,Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
7826,Philip Quinton,us USA,DF,Columbus Crew,MLS,24,1999,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,680,779,87.3,12925,4195,234,253,92.5,381,415,91.8,63,97,64.9,0,0.1,0.2,-0.1,4,50,2,0,50,us USA,DF,Columbus Crew,MLS,24,1999,1.0,52,47,5,5,0,1,0,0,0,0,0,0,45,0,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,8,0.59,5,2,0,1,0,0,1,0.07,1,0,0,0,0,0,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,937,118,418,464,58,8,937,5,3,60.0,2,40.0,504,2244,984,10,7,1,7,3,599,6,us USA,DF,Columbus Crew,MLS,24,1999,1,90,90,2.9,1.0,1,90,1,0,0,7,1.00,0,0,0,0.00,-0.97,0.6,1.8,-1.2,-1.22,-1.68,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,0,0,0,4,7,0,0,9,13,0,0,0,51,19,16,54.3
7827,Philip Quinton,us USA,DF,Columbus Crew,MLS,24,1999,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,680,779,87.3,12925,4195,234,253,92.5,381,415,91.8,63,97,64.9,0,0.1,0.2,-0.1,4,50,2,0,50,us USA,DF,Columbus Crew,MLS,24,1999,1.0,52,47,5,5,0,1,0,0,0,0,0,0,45,0,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,8,0.59,5,2,0,1,0,0,1,0.07,1,0,0,0,0,0,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,937,118,418,464,58,8,937,5,3,60.0,2,40.0,504,2244,984,10,7,1,7,3,599,6,us USA,DF,Real Salt Lake,MLS,24,1999,19,"1,227",65,40.1,13.6,15,80,11,4,7,7,1.95,26,19,+7,+0.51,+0.02,24.0,18.0,+5.9,+0.44,+0.15,us USA,DF,Columbus Crew,MLS,24,1999,1.0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0.0
7828,Philip Quinton,us USA,DF,Columbus Crew,MLS,24,1999,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,680,779,87.3,12925,4195,234,253,92.5,381,415,91.8,63,97,64.9,0,0.1,0.2,-0.1,4,50,2,0,50,us USA,DF,Columbus Crew,MLS,24,1999,1.0,52,47,5,5,0,1,0,0,0,0,0,0,45,0,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,8,0.59,5,2,0,1,0,0,1,0.07,1,0,0,0,0,0,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,937,118,418,464,58,8,937,5,3,60.0,2,40.0,504,2244,984,10,7,1,7,3,599,6,us USA,DF,Real Salt Lake,MLS,24,1999,19,"1,227",65,40.1,13.6,15,80,11,4,7,7,1.95,26,19,+7,+0.51,+0.02,24.0,18.0,+5.9,+0.44,+0.15,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,0,0,0,4,7,0,0,9,13,0,0,0,51,19,16,54.3
7829,Philip Quinton,us USA,DF,Columbus Crew,MLS,24,1999,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,680,779,87.3,12925,4195,234,253,92.5,381,415,91.8,63,97,64.9,0,0.1,0.2,-0.1,4,50,2,0,50,us USA,DF,Columbus Crew,MLS,24,1999,1.0,52,47,5,5,0,1,0,0,0,0,0,0,45,0,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,8,0.59,5,2,0,1,0,0,1,0.07,1,0,0,0,0,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,21,13,7,12,2,15,24,62.5,9,30,12,18,9,30,62,2,us USA,DF,Columbus Crew,MLS,24,1999,1.0,56,4,31,26,0,0,56,0,0,0,0,0,32,120,59,0,0,0,2,0,40,0,us USA,DF,Columbus Crew,MLS,24,1999,1,90,90,2.9,1.0,1,90,1,0,0,7,1.00,0,0,0,0.00,-0.97,0.6,1.8,-1.2,-1.22,-1.68,us USA,DF,Columbus Crew,MLS,24,1999,1.0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0.0
7830,Philip Quinton,us USA,DF,Columbus Crew,MLS,24,1999,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,680,779,87.3,12925,4195,234,253,92.5,381,415,91.8,63,97,64.9,0,0.1,0.2,-0.1,4,50,2,0,50,us USA,DF,Columbus Crew,MLS,24,1999,1.0,52,47,5,5,0,1,0,0,0,0,0,0,45,0,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,8,0.59,5,2,0,1,0,0,1,0.07,1,0,0,0,0,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,21,13,7,12,2,15,24,62.5,9,30,12,18,9,30,62,2,us USA,DF,Columbus Crew,MLS,24,1999,1.0,56,4,31,26,0,0,56,0,0,0,0,0,32,120,59,0,0,0,2,0,40,0,us USA,DF,Columbus Crew,MLS,24,1999,1,90,90,2.9,1.0,1,90,1,0,0,7,1.00,0,0,0,0.00,-0.97,0.6,1.8,-1.2,-1.22,-1.68,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,0,0,0,4,7,0,0,9,13,0,0,0,51,19,16,54.3
7831,Philip Quinton,us USA,DF,Columbus Crew,MLS,24,1999,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,680,779,87.3,12925,4195,234,253,92.5,381,415,91.8,63,97,64.9,0,0.1,0.2,-0.1,4,50,2,0,50,us USA,DF,Columbus Crew,MLS,24,1999,1.0,52,47,5,5,0,1,0,0,0,0,0,0,45,0,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,8,0.59,5,2,0,1,0,0,1,0.07,1,0,0,0,0,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,21,13,7,12,2,15,24,62.5,9,30,12,18,9,30,62,2,us USA,DF,Columbus Crew,MLS,24,1999,1.0,56,4,31,26,0,0,56,0,0,0,0,0,32,120,59,0,0,0,2,0,40,0,us USA,DF,Real Salt Lake,MLS,24,1999,19,"1,227",65,40.1,13.6,15,80,11,4,7,7,1.95,26,19,+7,+0.51,+0.02,24.0,18.0,+5.9,+0.44,+0.15,us USA,DF,Columbus Crew,MLS,24,1999,1.0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0.0
7832,Philip Quinton,us USA,DF,Columbus Crew,MLS,24,1999,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,680,779,87.3,12925,4195,234,253,92.5,381,415,91.8,63,97,64.9,0,0.1,0.2,-0.1,4,50,2,0,50,us USA,DF,Columbus Crew,MLS,24,1999,1.0,52,47,5,5,0,1,0,0,0,0,0,0,45,0,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,8,0.59,5,2,0,1,0,0,1,0.07,1,0,0,0,0,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,21,13,7,12,2,15,24,62.5,9,30,12,18,9,30,62,2,us USA,DF,Columbus Crew,MLS,24,1999,1.0,56,4,31,26,0,0,56,0,0,0,0,0,32,120,59,0,0,0,2,0,40,0,us USA,DF,Real Salt Lake,MLS,24,1999,19,"1,227",65,40.1,13.6,15,80,11,4,7,7,1.95,26,19,+7,+0.51,+0.02,24.0,18.0,+5.9,+0.44,+0.15,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,0,0,0,4,7,0,0,9,13,0,0,0,51,19,16,54.3
7833,Philip Quinton,us USA,DF,Columbus Crew,MLS,24,1999,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,680,779,87.3,12925,4195,234,253,92.5,381,415,91.8,63,97,64.9,0,0.1,0.2,-0.1,4,50,2,0,50,us USA,DF,Columbus Crew,MLS,24,1999,1.0,52,47,5,5,0,1,0,0,0,0,0,0,45,0,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,8,0.59,5,2,0,1,0,0,1,0.07,1,0,0,0,0,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,21,13,7,12,2,15,24,62.5,9,30,12,18,9,30,62,2,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,937,118,418,464,58,8,937,5,3,60.0,2,40.0,504,2244,984,10,7,1,7,3,599,6,us USA,DF,Columbus Crew,MLS,24,1999,1,90,90,2.9,1.0,1,90,1,0,0,7,1.00,0,0,0,0.00,-0.97,0.6,1.8,-1.2,-1.22,-1.68,us USA,DF,Columbus Crew,MLS,24,1999,1.0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0.0
7834,Philip Quinton,us USA,DF,Columbus Crew,MLS,24,1999,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,680,779,87.3,12925,4195,234,253,92.5,381,415,91.8,63,97,64.9,0,0.1,0.2,-0.1,4,50,2,0,50,us USA,DF,Columbus Crew,MLS,24,1999,1.0,52,47,5,5,0,1,0,0,0,0,0,0,45,0,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,8,0.59,5,2,0,1,0,0,1,0.07,1,0,0,0,0,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,21,13,7,12,2,15,24,62.5,9,30,12,18,9,30,62,2,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,937,118,418,464,58,8,937,5,3,60.0,2,40.0,504,2244,984,10,7,1,7,3,599,6,us USA,DF,Columbus Crew,MLS,24,1999,1,90,90,2.9,1.0,1,90,1,0,0,7,1.00,0,0,0,0.00,-0.97,0.6,1.8,-1.2,-1.22,-1.68,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,0,0,0,4,7,0,0,9,13,0,0,0,51,19,16,54.3
7835,Philip Quinton,us USA,DF,Columbus Crew,MLS,24,1999,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,680,779,87.3,12925,4195,234,253,92.5,381,415,91.8,63,97,64.9,0,0.1,0.2,-0.1,4,50,2,0,50,us USA,DF,Columbus Crew,MLS,24,1999,1.0,52,47,5,5,0,1,0,0,0,0,0,0,45,0,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,8,0.59,5,2,0,1,0,0,1,0.07,1,0,0,0,0,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,21,13,7,12,2,15,24,62.5,9,30,12,18,9,30,62,2,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,937,118,418,464,58,8,937,5,3,60.0,2,40.0,504,2244,984,10,7,1,7,3,599,6,us USA,DF,Real Salt Lake,MLS,24,1999,19,"1,227",65,40.1,13.6,15,80,11,4,7,7,1.95,26,19,+7,+0.51,+0.02,24.0,18.0,+5.9,+0.44,+0.15,us USA,DF,Columbus Crew,MLS,24,1999,1.0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0.0
7836,Philip Quinton,us USA,DF,Columbus Crew,MLS,24,1999,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,680,779,87.3,12925,4195,234,253,92.5,381,415,91.8,63,97,64.9,0,0.1,0.2,-0.1,4,50,2,0,50,us USA,DF,Columbus Crew,MLS,24,1999,1.0,52,47,5,5,0,1,0,0,0,0,0,0,45,0,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,8,0.59,5,2,0,1,0,0,1,0.07,1,0,0,0,0,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,21,13,7,12,2,15,24,62.5,9,30,12,18,9,30,62,2,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,937,118,418,464,58,8,937,5,3,60.0,2,40.0,504,2244,984,10,7,1,7,3,599,6,us USA,DF,Real Salt Lake,MLS,24,1999,19,"1,227",65,40.1,13.6,15,80,11,4,7,7,1.95,26,19,+7,+0.51,+0.02,24.0,18.0,+5.9,+0.44,+0.15,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,0,0,0,4,7,0,0,9,13,0,0,0,51,19,16,54.3
7837,Philip Quinton,us USA,DF,Columbus Crew,MLS,24,1999,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,680,779,87.3,12925,4195,234,253,92.5,381,415,91.8,63,97,64.9,0,0.1,0.2,-0.1,4,50,2,0,50,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,779,698,81,23,0,5,0,58,0,0,0,0,680,0,11,us USA,DF,Columbus Crew,MLS,24,1999,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,us USA,DF,Columbus Crew,MLS,24,1999,1.0,56,4,31,26,0,0,56,0,0,0,0,0,32,120,59,0,0,0,2,0,40,0,us USA,DF,Columbus Crew,MLS,24,1999,1,90,90,2.9,1.0,1,90,1,0,0,7,1.00,0,0,0,0.00,-0.97,0.6,1.8,-1.2,-1.22,-1.68,us USA,DF,Columbus Crew,MLS,24,1999,1.0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0.0
7838,Philip Quinton,us USA,DF,Columbus Crew,MLS,24,1999,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,680,779,87.3,12925,4195,234,253,92.5,381,415,91.8,63,97,64.9,0,0.1,0.2,-0.1,4,50,2,0,50,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,779,698,81,23,0,5,0,58,0,0,0,0,680,0,11,us USA,DF,Columbus Crew,MLS,24,1999,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,us USA,DF,Columbus Crew,MLS,24,1999,1.0,56,4,31,26,0,0,56,0,0,0,0,0,32,120,59,0,0,0,2,0,40,0,us USA,DF,Columbus Crew,MLS,24,1999,1,90,90,2.9,1.0,1,90,1,0,0,7,1.00,0,0,0,0.00,-0.97,0.6,1.8,-1.2,-1.22,-1.68,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,0,0,0,4,7,0,0,9,13,0,0,0,51,19,16,54.3
7839,Philip Quinton,us USA,DF,Columbus Crew,MLS,24,1999,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,680,779,87.3,12925,4195,234,253,92.5,381,415,91.8,63,97,64.9,0,0.1,0.2,-0.1,4,50,2,0,50,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,779,698,81,23,0,5,0,58,0,0,0,0,680,0,11,us USA,DF,Columbus Crew,MLS,24,1999,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,us USA,DF,Columbus Crew,MLS,24,1999,1.0,56,4,31,26,0,0,56,0,0,0,0,0,32,120,59,0,0,0,2,0,40,0,us USA,DF,Real Salt Lake,MLS,24,1999,19,"1,227",65,40.1,13.6,15,80,11,4,7,7,1.95,26,19,+7,+0.51,+0.02,24.0,18.0,+5.9,+0.44,+0.15,us USA,DF,Columbus Crew,MLS,24,1999,1.0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0.0
7840,Philip Quinton,us USA,DF,Columbus Crew,MLS,24,1999,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,680,779,87.3,12925,4195,234,253,92.5,381,415,91.8,63,97,64.9,0,0.1,0.2,-0.1,4,50,2,0,50,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,779,698,81,23,0,5,0,58,0,0,0,0,680,0,11,us USA,DF,Columbus Crew,MLS,24,1999,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,us USA,DF,Columbus Crew,MLS,24,1999,1.0,56,4,31,26,0,0,56,0,0,0,0,0,32,120,59,0,0,0,2,0,40,0,us USA,DF,Real Salt Lake,MLS,24,1999,19,"1,227",65,40.1,13.6,15,80,11,4,7,7,1.95,26,19,+7,+0.51,+0.02,24.0,18.0,+5.9,+0.44,+0.15,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,0,0,0,4,7,0,0,9,13,0,0,0,51,19,16,54.3
7841,Philip Quinton,us USA,DF,Columbus Crew,MLS,24,1999,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,680,779,87.3,12925,4195,234,253,92.5,381,415,91.8,63,97,64.9,0,0.1,0.2,-0.1,4,50,2,0,50,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,779,698,81,23,0,5,0,58,0,0,0,0,680,0,11,us USA,DF,Columbus Crew,MLS,24,1999,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,937,118,418,464,58,8,937,5,3,60.0,2,40.0,504,2244,984,10,7,1,7,3,599,6,us USA,DF,Columbus Crew,MLS,24,1999,1,90,90,2.9,1.0,1,90,1,0,0,7,1.00,0,0,0,0.00,-0.97,0.6,1.8,-1.2,-1.22,-1.68,us USA,DF,Columbus Crew,MLS,24,1999,1.0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0.0
7842,Philip Quinton,us USA,DF,Columbus Crew,MLS,24,1999,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,680,779,87.3,12925,4195,234,253,92.5,381,415,91.8,63,97,64.9,0,0.1,0.2,-0.1,4,50,2,0,50,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,779,698,81,23,0,5,0,58,0,0,0,0,680,0,11,us USA,DF,Columbus Crew,MLS,24,1999,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,us USA,DF,Columbus Crew,MLS,24,1999,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,937,118,418,464,58,8,937,5,3,60.0,2,40.0,504,2244,984,10,7,1,7,3,599,6,us USA,DF,Columbus Crew,MLS,24,1999,1,90,90,2.9,1.0,1,90,1,0,0,7,1.00,0,0,0,0.00,-0.97,0.6,1.8,-1.2,-1.22,-1.68,us USA,DF,Real Salt Lake,MLS,24,1999,13.6,0,0,0,4,7,0,0,9,13,0,0,0,51,19,16,54.3
